t,X,Y,Z
4.959000000000000341e+01,-1.474835430912453660e+01,-1.566501280940073215e+01,3.453788904936399007e+01
4.960000000000000142e+01,-1.477826880303536683e+01,-1.445064446907019118e+01,3.582601534857512604e+01
4.960999999999999943e+01,-1.468176588048325293e+01,-1.307820454323584514e+01,3.688669198010643413e+01
4.962000000000000455e+01,-1.445817658009675455e+01,-1.159727737139404269e+01,3.769188364013022863e+01
4.963000000000000256e+01,-1.411187774701102704e+01,-1.006213116418986786e+01,3.822787312405300497e+01
4.964000000000000057e+01,-1.365202639718548205e+01,-8.526925232243725006e+00,3.849568786526810982e+01
4.964999999999999858e+01,-1.309187201873174544e+01,-7.041220202946445461e+00,3.850978127517018379e+01
4.966000000000000369e+01,-1.244774943964534941e+01,-5.646454070411142112e+00,3.829532486999792695e+01
4.967000000000000171e+01,-1.173789640426931946e+01,-4.373785669807449317e+00,3.788469467217628051e+01
4.967999999999999972e+01,-1.098124921219949890e+01,-3.243390421003282231e+00,3.731379345247365364e+01
4.968999999999999773e+01,-1.019634930569257492e+01,-2.265017850254713139e+00,3.661875317619433190e+01
4.970000000000000284e+01,-9.400453713570481540e+00,-1.439449539921197285e+00,3.583336987728511502e+01
4.971000000000000085e+01,-8.608895665772545058e+00,-7.604448876636568100e-01,3.498740959078600810e+01
4.971999999999999886e+01,-7.834699570748272279e+00,-2.168065291866945188e-01,3.410574663541872553e+01
4.973000000000000398e+01,-7.088423609121226932e+00,2.057045450601939218e-01,3.320818294401515658e+01
4.974000000000000199e+01,-6.378185458515976514e+00,5.227628392035095217e-01,3.230975054650465950e+01
4.975000000000000000e+01,-5.709820654413057639e+00,7.502432338320377259e-01,3.142130320296843493e+01
4.975999999999999801e+01,-5.087125563628056568e+00,9.033499188761779930e-01,3.055023665209746042e+01
4.977000000000000313e+01,-4.512144343984895833e+00,9.960620434100098120e-01,2.970122153904832629e+01
4.978000000000000114e+01,-3.985468614507251317e+00,1.040831699047519043e+00,2.887687626237200789e+01
4.978999999999999915e+01,-3.506527821526476352e+00,1.048468575486846133e+00,2.807834220430752481e+01
4.980000000000000426e+01,-3.073856311701633093e+00,1.028153178923385314e+00,2.730574909037963494e+01
4.981000000000000227e+01,-2.685329456090014055e+00,9.875317097005903433e-01,2.655857427607564603e+01
4.982000000000000028e+01,-2.338365795641730305e+00,9.328572853998541303e-01,2.583590849995981031e+01
4.982999999999999829e+01,-2.030095317181305870e+00,8.691524512322463814e-01,2.513664423016958338e+01
4.984000000000000341e+01,-1.757495927065871655e+00,8.003761814192956736e-01,2.445960305588889483e+01
4.985000000000000142e+01,-1.517501274788811472e+00,7.295848037801448971e-01,2.380361708151641054e+01
4.985999999999999943e+01,-1.307083556216216857e+00,6.590807369828405315e-01,2.316757696496706842e+01
4.987000000000000455e+01,-1.123315004998493016e+00,5.905459794197196466e-01,2.255045672839429116e+01
4.988000000000000256e+01,-9.634116153324264742e-01,5.251592872075896423e-01,2.195132311219419918e+01
4.989000000000000057e+01,-8.247623377856131421e-01,4.636972285679048511e-01,2.136933520984971580e+01
4.989999999999999858e+01,-7.049466246576464590e-01,4.066200376065079447e-01,2.080373846569642993e+01
4.991000000000000369e+01,-6.017428185413422614e-01,3.541435844076455397e-01,2.025385582859987821e+01
4.992000000000000171e+01,-5.131295053620856805e-01,3.062989513270975017e-01,1.971907788806309370e+01
4.992999999999999972e+01,-4.372816070031453339e-01,2.629811397368225223e-01,1.919885311966958241e+01
4.993999999999999773e+01,-3.725626765359456027e-01,2.239883819461750969e-01,1.869267887787948368e+01
4.995000000000000284e+01,-3.175145839559332384e-01,1.890534353225361563e-01,1.820009344549691122e+01
4.996000000000000085e+01,-2.708455420474928377e-01,1.578681127853677202e-01,1.772066923812012718e+01
4.996999999999999886e+01,-2.314172186880065207e-01,1.301021705560241881e-01,1.725400713454628843e+01
4.998000000000000398e+01,-1.982315107338780691e-01,1.054175396083619209e-01,1.679973183422153227e+01
4.999000000000000199e+01,-1.704174123575852573e-01,8.347875747063619734e-02,1.635748811088972587e+01
5.000000000000000000e+01,-1.472182939493978104e-01,6.396033537064579888e-02,1.592693782352192144e+01
5.000999999999999801e+01,-1.279798131524081117e-01,4.655168416451133107e-02,1.550775755156839075e+01
5.002000000000000313e+01,-1.121386041371208453e-01,3.096012198972401125e-02,1.509963673493072100e+01
5.003000000000000114e+01,-9.921183195790347908e-02,1.691239738014875538e-02,1.470227621550538899e+01
5.003999999999999915e+01,-8.878765315973009831e-02,4.155083441453676085e-03,1.431538709406311405e+01
5.005000000000000426e+01,-8.051658939847197716e-02,-7.545868944251037450e-03,1.393868983209812207e+01
5.006000000000000227e+01,-7.410379566453892397e-02,-1.840618879657523327e-02,1.357191354236026015e+01
5.007000000000000028e+01,-6.930218699364773527e-02,-2.862477252295232005e-02,1.321479542380002492e+01
5.007999999999999829e+01,-6.590637580049345245e-02,-3.838546122056517990e-02,1.286708030662735958e+01
5.009000000000000341e+01,-6.374736490527560528e-02,-4.785900189954336165e-02,1.252852028128089223e+01
5.010000000000000142e+01,-6.268793787382664906e-02,-5.720511476353994096e-02,1.219887439156902431e+01
5.010999999999999943e+01,-6.261868758041480576e-02,-6.657461151468392624e-02,1.187790837734260840e+01
5.012000000000000455e+01,-6.345462521210615270e-02,-7.611152808150711824e-02,1.156539445604628646e+01
5.013000000000000256e+01,-6.513231468954990000e-02,-8.595524992595052205e-02,1.126111113560314259e+01
5.014000000000000057e+01,-6.760748122584039899e-02,-9.624261981550709388e-02,1.096484305351587274e+01
5.014999999999999858e+01,-7.085304712842173391e-02,-1.071100272174588947e-01,1.067638083898718193e+01
5.016000000000000369e+01,-7.485755269871757767e-02,-1.186954857778993455e-01,1.039552099641426963e+01
5.017000000000000171e+01,-7.962392499947637536e-02,-1.311407111133434944e-01,1.012206580991485794e+01
5.017999999999999972e+01,-8.516856219631746550e-02,-1.445932157288274122e-01,9.855823269693795297e+00
5.018999999999999773e+01,-9.152070603863471376e-02,-1.592084415890738791e-01,9.596607022144276300e+00
5.020000000000000284e+01,-9.872207976292282638e-02,-1.751519539651394397e-01,9.344236346670848903e+00
5.021000000000000085e+01,-1.068267732441137707e-01,-1.926017228723003460e-01,9.098536163392562770e+00
5.021999999999999886e+01,-1.159013615749263509e-01,-2.117505208841941045e-01,8.859337077202576793e+00
5.023000000000000398e+01,-1.260252474235055153e-01,-2.328084685015642807e-01,8.626475465197820824e+00
5.024000000000000199e+01,-1.372912215221837873e-01,-2.560057606942158781e-01,8.399793616328539159e+00
5.025000000000000000e+01,-1.498062395005354541e-01,-2.815956108236627453e-01,8.179139934344670237e+00
5.025999999999999801e+01,-1.636924170258756694e-01,-3.098574509752031192e-01,7.964369217842724780e+00
5.027000000000000313e+01,-1.790882488900106817e-01,-3.411004308498966076e-01,7.755343034574308625e+00
5.028000000000000114e+01,-1.961500613207457777e-01,-3.756672608427350513e-01,7.551930211326007836e+00
5.028999999999999915e+01,-2.150537104395277288e-01,-4.139384488021532471e-01,7.354007465817203659e+00
5.030000000000000426e+01,-2.359965434709734855e-01,-4.563369842505077822e-01,7.161460213431210420e+00
5.031000000000000227e+01,-2.591996430718220279e-01,-5.033335285478051091e-01,6.974183589497737756e+00
5.032000000000000028e+01,-2.849103790175621653e-01,-5.554521745780057751e-01,6.792083737655051578e+00
5.032999999999999829e+01,-3.134052954892452836e-01,-6.132768449688835721e-01,6.615079427002097390e+00
5.034000000000000341e+01,-3.449933663550662222e-01,-6.774584035125931214e-01,6.443104075878572701e+00
5.035000000000000142e+01,-3.800196551404030343e-01,-7.487225601538305408e-01,6.276108278895275561e+00
5.035999999999999943e+01,-4.188694208036403688e-01,-8.278786553747431443e-01,6.114062957155891098e+00
5.037000000000000455e+01,-4.619727149297228053e-01,-9.158294146084606790e-01,5.956963280546427875e+00
5.038000000000000256e+01,-5.098095204213135556e-01,-1.013581766835833342e+00,5.804833546848524151e+00
5.039000000000000057e+01,-5.629154860485388046e-01,-1.122258822864165229e+00,5.657733246883012157e+00
5.039999999999999858e+01,-6.218883150644120006e-01,-1.243113106665429957e+00,5.515764599887541308e+00
5.041000000000000369e+01,-6.873948691323756854e-01,-1.377541125736580607e+00,5.379081911264646187e+00
5.042000000000000171e+01,-7.601790505002146148e-01,-1.527099351156831819e+00,5.247903188560965937e+00
5.042999999999999972e+01,-8.410705249048986420e-01,-1.693521651237532621e+00,5.122524554427764443e+00
5.043999999999999773e+01,-9.309943439844655666e-01,-1.878738179337607672e+00,5.003338121280298978e+00
5.045000000000000284e+01,-1.030981517420284321e+00,-2.084895649531810058e+00,4.890854145842360445e+00
5.046000000000000085e+01,-1.142180569409767532e+00,-2.314378833661185464e+00,4.785728467542670117e+00
5.046999999999999886e+01,-1.265870088269614779e+00,-2.569832966502663574e+00,4.688796457730298961e+00
5.048000000000000398e+01,-1.403472237683906387e+00,-2.854186534078011483e+00,4.601114971340848570e+00
5.049000000000000199e+01,-1.556567137396807521e+00,-3.170673618610447164e+00,4.524014101943649280e+00
5.050000000000000000e+01,-1.726907931860545364e+00,-3.522854548776703787e+00,4.459160894810091591e+00
5.050999999999999801e+01,-1.916436236399650772e+00,-3.914633010878572517e+00,4.408637564524960695e+00
5.052000000000000313e+01,-2.127297466881340693e+00,-4.350266956290454345e+00,4.375037176942823791e+00
5.053000000000000114e+01,-2.361855300710109073e+00,-4.834369516487525331e+00,4.361580155603398623e+00
5.053999999999999915e+01,-2.622704157868194219e+00,-5.371894612328351748e+00,4.372255297311006039e+00
5.055000000000000426e+01,-2.912678096634066183e+00,-5.968099900857652962e+00,4.411989123189976603e+00
5.056000000000000227e+01,-3.234853846508434216e+00,-6.628477003981420701e+00,4.486847174909944336e+00
5.057000000000000028e+01,-3.592544798329301514e+00,-7.358635464881061239e+00,4.604270014682779077e+00
5.057999999999999829e+01,-3.989281578051129706e+00,-8.164122455419885682e+00,4.773344780368572238e+00
5.059000000000000341e+01,-4.428773282581337511e+00,-9.050154860473911711e+00,5.005109560610872421e+00
5.060000000000000142e+01,-4.914841498425491118e+00,-1.002123411694868693e+01,5.312881702789343130e+00
5.060999999999999943e+01,-5.451316833771464587e+00,-1.108060755718587487e+01,5.712591245519202943e+00
5.062000000000000455e+01,-6.041884923641579697e+00,-1.222953409455510609e+01,6.223085450385693385e+00
5.063000000000000256e+01,-6.689865913307479595e+00,-1.346630903032722415e+01,6.866348155961694566e+00
5.064000000000000057e+01,-7.397908742010039340e+00,-1.478500629772784869e+01,7.667546804546140571e+00
5.064999999999999858e+01,-8.167580008827956206e+00,-1.617391258933800557e+01,8.654779890669777487e+00
5.066000000000000369e+01,-8.998828296237197932e+00,-1.761366529787664348e+01,9.858350197722728581e+00
5.067000000000000171e+01,-9.889310868510893471e+00,-1.907517637127566346e+01,1.130934164422836297e+01
5.067999999999999972e+01,-1.083358388115724047e+01,-2.051753900674861342e+01,1.303724584732520597e+01
5.068999999999999773e+01,-1.182218352882521728e+01,-2.188628085249278499e+01,1.506639754152389621e+01
5.070000000000000284e+01,-1.284066750808482205e+01,-2.311253806290385882e+01,1.741107954896508403e+01
5.071000000000000085e+01,-1.386874488093104674e+01,-2.411393960667174952e+01,2.006940143850118119e+01
5.071999999999999886e+01,-1.487969284802833414e+01,-2.479812147305086611e+01,2.301648393142208349e+01
5.073000000000000398e+01,-1.584032524653902563e+01,-2.506969040722432140e+01,2.619808321040966348e+01
5.074000000000000199e+01,-1.671180984163118310e+01,-2.484095392789032175e+01,2.952644283187430574e+01
5.075000000000000000e+01,-1.745158826333262070e+01,-2.404571882880270906e+01,3.288058495482565036e+01
5.075999999999999801e+01,-1.801649498850708397e+01,-2.265403905986332234e+01,3.611304081736767557e+01
5.077000000000000313e+01,-1.836689120750907023e+01,-2.068441788368432199e+01,3.906382194205581015e+01
5.078000000000000114e+01,-1.847127710396043199e+01,-1.820939846972241583e+01,4.158026811821942914e+01
5.078999999999999915e+01,-1.831054284240617847e+01,-1.535143220961227328e+01,4.353892869083668415e+01
5.080000000000000426e+01,-1.788091731470811396e+01,-1.226850925459455155e+01,4.486402338448108651e+01
5.081000000000000227e+01,-1.719487692766056952e+01,-9.132405001318037563e+00,4.553737948191741225e+01
5.082000000000000028e+01,-1.627975586580792466e+01,-6.104980082539437802e+00,4.559723603293612371e+01
5.082999999999999829e+01,-1.517438347478483429e+01,-3.318451422461076827e+00,4.512689403512464992e+01
5.084000000000000341e+01,-1.392453428376673763e+01,-8.637490978586881418e-01,4.423717668337878450e+01
5.085000000000000142e+01,-1.257814991047872510e+01,1.211959624824832993e+00,4.304778514416313584e+01
5.085999999999999943e+01,-1.118116322835625098e+01,2.900253511892594283e+00,4.167177233693424654e+01
5.087000000000000455e+01,-9.774434533214011012e+00,4.222080674643590825e+00,4.020536311310188893e+01
5.088000000000000256e+01,-8.391951625377204849e+00,5.217185871981543599e+00,3.872332485197796359e+01
5.089000000000000057e+01,-7.060168307726586434e+00,5.934624310628287880e+00,3.727875477414666960e+01
5.089999999999999858e+01,-5.798205447859486661e+00,6.425512113107426870e+00,3.590565451569009525e+01
5.091000000000000369e+01,-4.618602958578323481e+00,6.738236722731809181e+00,3.462278667681895428e+01
5.092000000000000171e+01,-3.528349247963782354e+00,6.915795777744511597e+00,3.343772534373800198e+01
5.092999999999999972e+01,-2.529985072005832780e+00,6.994714113297818336e+00,3.235046827972396244e+01
5.093999999999999773e+01,-1.622651673657834692e+00,7.004988503132921984e+00,3.135634046038780909e+01
5.095000000000000284e+01,-8.030132746374953889e-01,6.970614178671891814e+00,3.044815221939659367e+01
5.096000000000000085e+01,-6.602676979279609171e-02,6.910377874624157535e+00,2.961769813968263065e+01
5.096999999999999886e+01,5.944417610424980181e-01,6.838718463553809634e+00,2.885672947155747892e+01
5.098000000000000398e+01,1.185139614193507329e+00,6.766543795162871966e+00,2.815753548930866401e+01
5.099000000000000199e+01,1.713068780484274356e+00,6.701951105743610526e+00,2.751325103164978003e+01
5.100000000000000000e+01,2.185224512242473605e+00,6.650834074121878103e+00,2.691798265081752106e+01
5.100999999999999801e+01,2.608411114327555236e+00,6.617379110173115642e+00,2.636682168144456995e+01
5.102000000000000313e+01,2.989117592541647550e+00,6.604462615893829991e+00,2.585579222308601288e+01
5.103000000000000114e+01,3.333438747387681644e+00,6.613964044395471475e+00,2.538176625350894966e+01
5.103999999999999915e+01,3.647030094484081442e+00,6.647009445121944360e+00,2.494236649315014986e+01
5.105000000000000426e+01,3.935087425387942872e+00,6.704158567660211787e+00,2.453586946312197981e+01
5.106000000000000227e+01,4.202343840319781698e+00,6.785546489395548164e+00,2.416111560965506655e+01
5.107000000000000028e+01,4.453078707612974085e+00,6.890988643167447414e+00,2.381742969701114632e+01
5.107999999999999829e+01,4.691134285530007553e+00,7.020056277071149431e+00,2.350455233263659593e+01
5.109000000000000341e+01,4.919936740710628698e+00,7.172127852582875107e+00,2.322258205591518987e+01
5.110000000000000142e+01,5.142519071318542245e+00,7.346420676337173106e+00,2.297192658558513045e+01
5.110999999999999943e+01,5.361544041806929783e+00,7.542006131199412877e+00,2.275326136248431652e+01
5.112000000000000455e+01,5.579325701547601213e+00,7.757811182678388207e+00,2.256749329436526352e+01
5.113000000000000256e+01,5.797848425082152701e+00,7.992608350432342412e+00,2.241572750940892078e+01
5.114000000000000057e+01,6.018782704866843858e+00,8.244996023500320348e+00,2.229923489339201836e+01
5.114999999999999858e+01,6.243497170669296104e+00,8.513370842965301222e+00,2.221941818862472573e+01
5.116000000000000369e+01,6.473066522240970677e+00,8.795893865695623148e+00,2.217777445850937212e+01
5.117000000000000171e+01,6.708275259919522782e+00,9.090452351262811703e+00,2.217585177478469305e+01
5.117999999999999972e+01,6.949617295733545141e+00,9.394619276243361128e+00,2.221519808464721280e+01
5.118999999999999773e+01,7.197291737792405719e+00,9.705613068294388412e+00,2.229730039407091269e+01
5.120000000000000284e+01,7.451195373415100853e+00,1.002026055130795612e+01,2.242351270464570945e+01
5.121000000000000085e+01,7.710912638719413792e+00,1.033496667372132904e+01,2.259497161502974905e+01
5.121999999999999886e+01,7.975704157057413646e+00,1.064569520603569330e+01,2.281249919904336565e+01
5.123000000000000398e+01,8.244495252446244038e+00,1.094796516633915751e+01,2.307649375104695011e+01
5.124000000000000199e+01,8.515866185497285912e+00,1.123686815947733564e+01,2.338681028127698980e+01
5.125000000000000000e+01,8.788046196400312482e+00,1.150711196067494058e+01,2.374263425537362693e+01
5.125999999999999801e+01,9.058913738216869405e+00,1.175309537625868828e+01,2.414235396175956438e+01
5.127000000000000313e+01,9.326005497173737169e+00,1.196901849963853159e+01,2.458343894906126437e+01
5.128000000000000114e+01,9.586536866368867038e+00,1.214903079151672038e+01,2.506233401110979386e+01
5.128999999999999915e+01,9.837436399571020118e+00,1.228741684426902836e+01,2.557437992616583244e+01
5.130000000000000426e+01,1.007539635763798103e+01,1.237881623818836729e+01,2.611377321590221712e+01
5.131000000000000227e+01,1.029694071940003042e+01,1.241846971136785349e+01,2.667357716823290659e+01
5.132000000000000028e+01,1.049851093789118117e+01,1.240247928882499551e+01,2.724579487468724182e+01
5.132999999999999829e+01,1.067656830279622149e+01,1.232806560008702412e+01,2.782151178710007500e+01
5.134000000000000341e+01,1.082771010133328637e+01,1.219380208076029959e+01,2.839111023817551427e+01
5.135000000000000142e+01,1.094879499889402474e+01,1.199980390496375371e+01,2.894455175146801551e+01
5.135999999999999943e+01,1.103707139431872264e+01,1.174785006208528060e+01,2.947171541604048173e+01
5.137000000000000455e+01,1.109030118814895083e+01,1.144142044325645635e+01,2.996277309551451751e+01
5.138000000000000256e+01,1.110687068237185038e+01,1.108563617060634243e+01,3.040857598101012726e+01
5.139000000000000057e+01,1.108588040695549815e+01,1.068710016272789076e+01,3.080102318873514378e+01
5.139999999999999858e+01,1.102720664589200794e+01,1.025364501263569394e+01,3.113338268383487772e+01
5.141000000000000369e+01,1.093152928493011622e+01,9.794005194955659022e+00,3.140053819541839886e+01
5.142000000000000171e+01,1.080032315134527821e+01,9.317438838314890504e+00,3.159914270199739406e+01
5.142999999999999972e+01,1.063581296422956157e+01,8.833329446725617373e+00,3.172766855776822936e+01
5.143999999999999773e+01,1.044089498705942987e+01,8.350799217476348346e+00,3.178635493967138714e+01
5.145000000000000284e+01,1.021903109027537582e+01,7.878362889563841343e+00,3.177706337268856629e+01
5.146000000000000085e+01,9.974122870969138077e+00,7.423644993561563155e+00,3.170306015307668090e+01
5.146999999999999886e+01,9.710374538624112262e+00,6.993175133629016216e+00,3.156874952152844926e+01
5.148000000000000398e+01,9.432153404771394634e+00,6.592266940965309630e+00,3.137938305916643955e+01
5.149000000000000199e+01,9.143856095210832535e+00,6.224977957390773753e+00,3.114076923759198223e+01
5.150000000000000000e+01,8.849787228607684852e+00,5.894140980743722835e+00,3.085900308216465149e+01
5.150999999999999801e+01,8.554055526668674858e+00,5.601452915343387851e+00,3.054023049287270908e+01
5.152000000000000313e+01,8.260490399225950853e+00,5.347605036515560073e+00,3.019045591632821512e+01
5.153000000000000114e+01,7.972580209759555281e+00,5.132438533519772861e+00,2.981539661624024973e+01
5.153999999999999915e+01,7.693431841014069406e+00,4.955110738196539799e+00,2.942038231869641152e+01
5.155000000000000426e+01,7.425749945149925146e+00,4.814259987039913646e+00,2.901029579101597022e+01
5.156000000000000227e+01,7.171833412275973707e+00,4.708160044625876672e+00,2.858954797486338961e+01
5.157000000000000028e+01,6.933586107762953255e+00,4.634857987926287670e+00,2.816208048304493872e+01
5.157999999999999829e+01,6.712538760659537473e+00,4.592292106326430812e+00,2.773138833429076300e+01
5.159000000000000341e+01,6.509878963471886770e+00,4.578388541014993152e+00,2.730055646222459487e+01
5.160000000000000142e+01,6.326486494292692164e+00,4.591137012786932203e+00,2.687230453533298657e+01
5.160999999999999943e+01,6.162971528224448825e+00,4.628647092174721145e+00,2.644903575434593179e+01
5.162000000000000455e+01,6.019713709837231086e+00,4.689187120771494577e+00,2.603288640072684856e+01
5.163000000000000256e+01,5.896900468915682758e+00,4.771208189196298299e+00,2.562577389946538275e+01
5.164000000000000057e+01,5.794563347905040906e+00,4.873355609085695761e+00,2.522944198191484944e+01
5.164999999999999858e+01,5.712611452579026583e+00,4.994470168190688675e+00,2.484550217511248249e+01
5.166000000000000369e+01,5.650861427961823225e+00,5.133581198749264551e+00,2.447547131047517865e+01
5.167000000000000171e+01,5.609063596637701821e+00,5.289893173339297761e+00,2.412080505725584700e+01
5.167999999999999972e+01,5.586924078098219226e+00,5.462767208073597835e+00,2.378292767023726384e+01
5.168999999999999773e+01,5.584122840418064726e+00,5.651698526583868620e+00,2.346325822268476458e+01
5.170000000000000284e+01,5.600327725600197759e+00,5.856290636587349496e+00,2.316323359775162416e+01
5.171000000000000085e+01,5.635204544333089594e+00,6.076226704107016374e+00,2.288432845339790234e+01
5.171999999999999886e+01,5.688423361687193314e+00,6.311238384583132799e+00,2.262807227204781668e+01
5.173000000000000398e+01,5.759661099252118888e+00,6.561072188949566453e+00,2.239606346716655239e+01
5.174000000000000199e+01,5.848600567861032218e+00,6.825453329458392560e+00,2.218998035186100637e+01
5.175000000000000000e+01,5.954926024557076758e+00,7.104046908486624012e+00,2.201158858442485666e+01
5.175999999999999801e+01,6.078315323868856090e+00,7.396416289177704328e+00,2.186274449637948081e+01
5.177000000000000313e+01,6.218428712861302721e+00,7.701978527136248864e+00,2.174539348434636210e+01
5.178000000000000114e+01,6.374894308155457878e+00,8.019956857479272117e+00,2.166156241435939833e+01
5.178999999999999915e+01,6.547290297962387484e+00,8.349330433528251660e+00,2.161334475609428196e+01
5.180000000000000426e+01,6.735123940539747167e+00,8.688781815916616580e+00,2.160287695078136494e+01
5.181000000000000227e+01,6.937807490343899985e+00,9.036643127369419659e+00,2.163230434386658274e+01
5.182000000000000028e+01,7.154631282920809632e+00,9.390842329614399020e+00,2.170373491509591091e+01
5.182999999999999829e+01,7.384734357593785603e+00,9.748851748825170915e+00,2.181917905913738309e+01
5.184000000000000341e+01,7.627073200652612073e+00,1.010764176649095880e+01,2.198047386529116309e+01
5.185000000000000142e+01,7.880389456061309694e+00,1.046364347620541757e+01,2.218919078163089864e+01
5.185999999999999943e+01,8.143177776361094189e+00,1.081272502860229956e+01,2.244652629910921959e+01
5.187000000000000455e+01,8.413655367157581111e+00,1.115018725556158685e+01,2.275317642364132809e+01
5.188000000000000256e+01,8.689735197961029556e+00,1.147078484700917400e+01,2.310919727036967686e+01
5.189000000000000057e+01,8.969005280433661298e+00,1.176877967006672066e+01,2.351385612770758371e+01
5.189999999999999858e+01,9.248716806334600804e+00,1.203803255287297347e+01,2.396547974909093170e+01
5.191000000000000369e+01,9.525784228131607634e+00,1.227213876622334254e+01,2.446130929524304776e+01
5.192000000000000171e+01,9.796800475709183331e+00,1.246461030404231884e+01,2.499737400976862745e+01
5.192999999999999972e+01,1.005807034268337041e+01,1.260910473926644926e+01,2.556839797758315314e+01
5.193999999999999773e+01,1.030566455603999820e+01,1.269969590816558380e+01,2.616775568450848866e+01
5.195000000000000284e+01,1.053549609148639732e+01,1.273117616433720656e+01,2.678749199688037308e+01
5.196000000000000085e+01,1.074341888235152709e+01,1.269937393174954998e+01,2.741842007101282164e+01
5.196999999999999886e+01,1.092534722420681526e+01,1.260146455647439723e+01,2.805030620873196057e+01
5.198000000000000398e+01,1.107739201646032257e+01,1.243624803047771898e+01,2.867214374630799867e+01
5.199000000000000199e+01,1.119600771407593243e+01,1.220436515323313387e+01,2.927250911433372949e+01
5.200000000000000000e+01,1.127814177713537802e+01,1.190842508596368710e+01,2.983998318373834735e+01
5.200999999999999801e+01,1.132137684062900540e+01,1.155302260142308768e+01,3.036361134534243433e+01
5.202000000000000313e+01,1.132405510979442376e+01,1.114463253341190807e+01,3.083336815498347505e+01
5.203000000000000114e+01,1.128537486583340055e+01,1.069138107414231520e+01,3.124058843783078743e+01
5.203999999999999915e+01,1.120545054346870373e+01,1.020270699625459976e+01,3.157832762923644054e+01
5.205000000000000426e+01,1.108533052306625066e+01,9.688938462437459265e+00,3.184162014993449219e+01
5.206000000000000227e+01,1.092697027493654360e+01,9.160820682563034723e+00,3.202761508166256021e+01
5.207000000000000028e+01,1.073316235398351104e+01,8.629034623072719512e+00,3.213558171787951778e+01
5.207999999999999829e+01,1.050742844600510217e+01,8.103746489856067825e+00,3.216679152711749623e+01
5.209000000000000341e+01,1.025388171655901459e+01,7.594222078979222523e+00,3.212429542027373230e+01
5.210000000000000142e+01,9.977069735648004922e+00,7.108530558337686323e+00,3.201262412812635461e+01
5.210999999999999943e+01,9.681809059124685035e+00,6.653350656051667755e+00,3.183744394419683843e+01
5.212000000000000455e+01,9.373022157786817132e+00,6.233880583263713859e+00,3.160519997721008423e+01
5.213000000000000256e+01,9.055585991964518300e+00,5.853843015451642984e+00,3.132277511291974292e+01
5.214000000000000057e+01,8.734199444465746254e+00,5.515569218868257906e+00,3.099718636300500307e+01
5.214999999999999858e+01,8.413274403477297270e+00,5.220142372737336167e+00,3.063533261033996524e+01
5.216000000000000369e+01,8.096852861739643359e+00,4.967579126793328470e+00,3.024380023781243665e+01
5.217000000000000171e+01,7.788550230648619177e+00,4.757029845942370549e+00,2.982872670120044134e+01
5.217999999999999972e+01,7.491523325874142714e+00,4.586981025878828611e+00,2.939571730450668596e+01
5.218999999999999773e+01,7.208460238615558069e+00,4.455447207428759882e+00,2.894980739855067498e+01
5.220000000000000284e+01,6.941588559311427709e+00,4.360143695632565652e+00,2.849546079821095645e+01
5.221000000000000085e+01,6.692698109200867940e+00,4.298635020138764418e+00,2.803659507533205542e+01
5.221999999999999886e+01,6.463174369998840874e+00,4.268457076987098198e+00,2.757662514392982800e+01
5.223000000000000398e+01,6.254039084095128764e+00,4.267213160935663829e+00,2.711851783962903539e+01
5.224000000000000199e+01,6.065994933727179017e+00,4.292645649113887352e+00,2.666485169825940815e+01
5.225000000000000000e+01,5.899471718635660444e+00,4.342686023339024537e+00,2.621787763447775177e+01
5.225999999999999801e+01,5.754671977155160434e+00,4.415486346703015208e+00,2.577957756722025096e+01
5.227000000000000313e+01,5.631614493153369594e+00,4.509435371858875996e+00,2.535171916045096552e+01
5.228000000000000114e+01,5.530174574402685117e+00,4.623162272830831476e+00,2.493590572179638798e+01
5.228999999999999915e+01,5.450120363374717947e+00,4.755530656760337038e+00,2.453362093849510117e+01
5.230000000000000426e+01,5.391144745051517972e+00,4.905625100915083081e+00,2.414626855868610633e+01
5.231000000000000227e+01,5.352892650475371994e+00,5.072732025990640992e+00,2.377520738321335614e+01
5.232000000000000028e+01,5.334983725608785754e+00,5.256316293723650723e+00,2.342178205601173957e+01
5.232999999999999829e+01,5.337030450842177309e+00,5.455994525916312732e+00,2.308735016293925923e+01
5.234000000000000341e+01,5.358651866066611369e+00,5.671505794304052550e+00,2.277330609671671624e+01
5.235000000000000142e+01,5.399483088412019072e+00,5.902680031263478178e+00,2.248110203986684752e+01
5.235999999999999943e+01,5.459180812781448289e+00,6.149404261752580148e+00,2.221226627240622520e+01
5.237000000000000455e+01,5.537424966726122832e+00,6.411586557477377823e+00,2.196841883543704910e+01
5.238000000000000256e+01,5.633916657869898259e+00,6.689117465901722070e+00,2.175128438054502666e+01
5.239000000000000057e+01,5.748372510367766530e+00,6.981828571865353439e+00,2.156270181016319043e+01
5.239999999999999858e+01,5.880515442888369471e+00,7.289447813399684506e+00,2.140463006670541546e+01
5.241000000000000369e+01,6.030061900526840546e+00,7.611551204312563712e+00,2.127914915957128272e+01
5.242000000000000171e+01,6.196705523460929399e+00,7.947510726463414166e+00,2.118845523250875118e+01
5.242999999999999972e+01,6.380097223358227154e+00,8.296438360318107996e+00,2.113484817697515439e+01
5.243999999999999773e+01,6.579821652807459564e+00,8.657126542476781594e+00,2.112071000440310797e+01
